14090,Rachael,Muller,C,F,1940-01-26,Jordan,73.9,3949 Pine Street,Coronation,AB,T0C1C0,CA,Caved1940,Black
14091,Billie,Henry,T,F,1987-02-22,Rice,73.3,4981 Flint Street,Atlanta,GA,30328,US,Adaund,Purple
14092,Gary,Simmons,D,M,1999-12-30,Ivey,68.8,3134 boulevard des Laurentides,St Sylvere,QC,G9Z1H0,CA,Formarps,Blue
14093,Oscar,Lee,A,M,1959-08-16,Dennis,109.8,4784 Embro St,Hickson,ON,N0J1L0,CA,Wivereore,Blue
14094,Christopher,Spaulding,G,M,1943-04-21,Holton,76.3,2655 Rose Street,Regina,SK,S4P3Y2,CA,Dregat,Blue
14095,Jame,Theobald,J,M,1967-07-03,Grayson,72.7,888 Oakdale Avenue,Avon Park,FL,33825,US,Farthe,Blue
14096,Connie,Cooper,J,F,1974-01-22,Terhune,86.1,2812 2nd Street,Oakbank,MB,R0E1J0,CA,Earessiong,Brown
14097,Shawn,Mathewson,K,M,1941-02-10,Dunn,76.6,132 49th Avenue,Fort Liard,NT,X0G0A0,CA,Tinglainfire,Blue
14098,Philip,Mitchell,M,M,1985-10-26,Picard,105.9,4372 Isabella Street,Pembroke,ON,K8A5S5,CA,Himparienge,Blue
14099,Natalie,Pride,R,F,1999-04-10,Budde,49.9,3547 Yonge Street,Toronto,ON,M4W1J7,CA,Froustommer,Purple
14100,Robert,Diaz,H,M,1960-12-22,Wells,68.5,1517 Reserve St,Selby,ON,K0K2Z0,CA,Anney1960,Blue
14101,Russell,Deal,L,M,1972-05-23,Chavis,94.3,561 Worley Avenue,Farmville,VA,23901,US,Fixered,Blue
14102,Reginald,Fields,J,M,1993-04-01,Fain,67.4,4139 Emeral Dreams Drive,Hickory Hills,IL,60457,US,Thereatend,Blue
14103,Pearl,Gallagher,R,F,1958-10-08,Gorham,62.5,4864 90th Avenue,Brooks,AB,T0J0J0,CA,Acess1958,White
14104,Emerson,Gore,C,M,1973-11-08,Miller,102.1,4736 Reynolds Alley,Los Angeles,CA,90017,US,Shation,Green
14105,Stephen,Lister,S,M,1996-12-31,Price,61.6,1083 Argonne Street,Philadelphia,DE,19103,US,Nother1996,Green
14106,Stephen,Dean,A,M,1969-11-06,Bush,74.7,3015 Sugarfoot Lane,Indianapolis,IN,46254,US,Waystal,Blue
14107,Art,Leftwich,M,M,1991-12-11,Southard,85,4398 Holdom Avenue,Surrey,BC,V3T4Y5,CA,Hason1991,Blue
14108,Phyllis,Reid,J,F,1966-09-04,Lange,51.2,3474 rue Levy,Montreal,QC,H3C5K4,CA,Someacce,Blue
14109,Warren,Romero,M,M,1941-03-20,Weaver,60,2240 Summit Street,Davenport,IA,52801,US,Tabefore,Blue
14110,Rosa,Henderson,S,F,1969-02-08,Wilson,65,1453 Mesa Vista Drive,Lac La Hache,BC,V0K1T0,CA,Fulactinve,Red
14111,Heather,Hurt,W,F,1992-01-08,Richards,50,3421 Clement Street,Atlanta,GA,30329,US,Hemplemor1992,Blue
14112,Dustin,Dennison,R,M,1971-02-03,Solem,84.8,808 Tycos Dr,Toronto,ON,M5T1T4,CA,Exate1971,Blue
14113,Rhonda,Joyce,B,F,1986-01-17,Walz,62.3,2610 Tycos Dr,Toronto,ON,M5T1T4,CA,Gation,Green
14114,Jeffery,Flowers,J,M,2003-06-16,McManus,76.2,3271 Heritage Drive,Calgary,AB,T2V2W2,CA,Whande,Blue
14115,Irene,Jones,M,F,1986-12-05,Pierre,59.8,2431 Quarry Drive,Selma,AL,36703,US,Horks1986,Brown
14116,Benjamin,Holmes,M,M,1975-10-14,Stuber,104.6,1646 Lauzon Parkway,Windsor,ON,N8Y4V1,CA,Notle1975,Blue
14117,Sally,Meltzer,R,F,2001-03-04,Weaver,52.7,3725 Dufferin Street,Toronto,ON,M6H4B6,CA,Bacipte,Blue
14118,Virginia,Macias,D,F,1954-12-27,Call,86.8,4305 rue des Églises Est,Beaucanton,QC,J0Z1H0,CA,Derns1954,Yellow
14119,Monica,Wolf,L,F,1989-01-08,Mather,95.7,2474 Conaway Street,Bloomington,IN,47404,US,Shoulmons,Green
14120,Ronald,Washington,I,M,1949-03-19,Ewers,87,1680 Valley Street,Berlin,NJ,8009,US,Thelover,Blue
14121,Terri,Covert,J,F,1957-01-19,Budge,75.5,2810 rue des Champs,Chicoutimi,QC,G7H4N3,CA,Hough1957,Purple
14122,Tyrone,Mills,H,M,1952-03-31,Robinson,65.6,4609 Westwood Avenue,Lynbrook,NY,11563,US,Somforeatty,Red
14123,Norma,Rudisill,A,F,1996-08-13,Benton,87.8,4818 Roger Street,Oyster River,BC,V9W5N0,CA,Undfuld1996,Green
14124,Donna,Turner,J,F,1997-12-10,Young,70.7,4666 Heavner Avenue,Marietta,GA,30067,US,Unded1997,Blue
14125,Lester,Lee,O,M,1986-09-25,Orton,76.4,2333 Victoria Park Ave,Toronto,ON,M2J3T7,CA,Coritiou86,Blue
14126,Greg,Manning,L,M,1956-07-30,Delaney,96.4,977 Weston Rd,Toronto,ON,M9N1G4,CA,Camond,Black
14127,Donald,Barcia,M,M,1992-12-25,Jones,100,3097 Carlson Road,Prince George,BC,V2L5E5,CA,Peale1992,Red
14128,Matthew,Kirk,G,M,1957-08-05,Young,87.3,4557 James Street,Port Rowan,ON,N0E1M0,CA,Stunion57,Silver
14129,Zachary,Teel,A,M,1946-09-02,Friedman,85.7,1734 Anmoore Road,Bronx,NY,10458,US,Wasely46,Blue
14130,Donald,Smith,T,M,1954-11-17,Kohl,92.2,677 rue Ontario Ouest,Montreal,QC,H2X1Y8,CA,Idents,Blue
14131,William,Bracamonte,S,M,1953-11-21,Shears,75.6,3231 Lake Floyd Circle,New Castle,DE,19720,US,Thisees,Black
14132,Sherlyn,Hinton,T,F,1999-12-24,Lussier,47,4703 rue Levy,Montreal,QC,H3C5K4,CA,Givy1999,Red
14133,Mason,Hamlin,E,M,1954-05-21,Fortuna,66.5,4370 Kembery Drive,Burr Ridge,IL,61257,US,Suffeaked,Blue
14134,Diana,Eubanks,J,F,1984-07-03,Byrd,103.3,1791 Saint James Drive,Shippensburg,PA,17257,US,Suchied1984,Blue
14135,Robert,Talbot,M,M,1977-09-24,Meiners,110.1,3115 Scotchmere Dr,Sarnia,ON,N7T7X5,CA,Gody1977,Blue
14136,Jan,Logan,H,F,1993-05-30,Smith,62.2,1977 Cambridge Court,Prairie Grove,AR,72753,US,Spiniis,Blue
14137,Peter,Fidler,E,M,1974-06-22,Yancey,112.4,4692 Glen Falls Road,Jenkintown,PA,19046,US,Loory1974,Blue
14138,Harvey,Brown,C,M,1950-07-04,Stacy,66.5,4106 rue des Églises Est,Lebel Sur Quevillon,QC,J0Y1X0,CA,Quir1950,Blue
14139,Michael,Santos,D,M,1968-01-08,Hahn,65.8,3667 Payne Street,Houston,TX,77062,US,Aring1968,Blue
14140,Harriette,Battle,L,F,1943-12-02,Duffy,91.6,4013 Stum Lake Road,Likely,BC,V0L1N0,CA,Boyetled43,Blue
14141,Donald,Hiatt,S,M,1946-07-12,Richardson,75.1,4871 Rinehart Road,Miami,FL,33128,US,Thablooks,Blue
14142,Ruby,Slinkard,C,F,1983-06-16,Baker,89.2,1947 Drummond Street,Rochelle Park,NJ,7662,US,Averes,Green
14143,Linda,Ryan,E,F,1959-06-29,Smith,53.3,52 Islington Ave,Toronto,ON,M9V2X5,CA,Ballend59,Purple
14144,David,Rubino,M,M,1970-05-04,Henning,107.1,1229 Bombardier Way,Saline,MI,48176,US,Covelaw,Blue
14145,Brent,Woolley,J,M,1966-05-03,Corr,75.2,282 Grove Street,New York,NY,10011,US,Gnin1966,Green
14146,Richard,Ingram,V,M,1988-06-27,Fredrick,97.3,4713 Carling Avenue,Ottawa,ON,K1Z7B5,CA,Thenut,Blue
14147,Ruth,Ryan,C,F,1979-12-26,Hubbard,105.4,3730 Goodwin Avenue,Wenatchee,WA,98801,US,Haddince,Purple
14148,Timothy,Blackwell,T,M,1985-12-21,Johnson,104.9,1906 Bridgeport Rd,Milton,ON,L9T1P4,CA,Appid1985,Blue
14149,Jennifer,Pippen,J,F,1986-10-13,Lee,85.5,3106 Valley Lane,Austin,TX,78702,US,Comat1986,Purple
14150,Benjamin,White,H,M,1992-07-13,Smith,80,2964 Dundas St,Toronto,ON,M2N2G8,CA,Dessitheigh,Blue
14151,Rosa,Cummings,J,F,1967-03-17,Scott,72.1,3115 Owen Lane,Traverse City,MI,49684,US,Partese,Green
14152,Roderick,Bryant,P,M,1965-03-16,Miller,86.5,3444 St Jean Baptiste St,Ste Lucie De Beauregard,QC,G0R3L0,CA,Buspords,Blue
14153,Katie,Stevenson,B,F,1981-04-08,Callahan,105.4,1217 Anthony Avenue,Abilene,TX,79601,US,Beem1981,Blue
14154,Geneva,Cook,J,F,1939-01-18,Frye,49.3,4323 Ontario St,St Catharines,ON,L2N1S8,CA,Lietund,Red
14155,John,Silva,M,M,1969-04-14,Spears,70,4793 Brook St,Sackville,NS,B4E2R3,CA,Cloned,Red
14156,Rebecca,Benton,D,F,1991-05-02,Rhodes,75.8,2394 Hillside Street,Phoenix,AZ,85034,US,Fech1991,Purple
14157,Jody,Harned,P,F,1975-12-05,Cosme,68.1,4185 Java Lane,Winnsboro,SC,29180,US,Mitte1975,Purple
14158,Carol,Adams,M,F,1951-05-12,Cain,67.8,3765 Desert Broom Court,Rochelle Park,NJ,7662,US,Obte1951,Blue
14159,David,Madsen,T,M,1964-07-25,McAfee,69.9,1703 Jasper Avenue,Edmonton,AB,T5J3N2,CA,Wiclactustob,Blue
14160,Rory,Sheffield,R,F,1960-12-08,Brown,94.5,2938 Adelaide St,Toronto,ON,M5H1P6,CA,Mork1960,Orange
14161,Francisco,Lark,C,M,1985-08-25,Baker,80.5,2261 Scotchmere Dr,Sarnia,ON,N7T7X5,CA,Classuposely,Silver
14162,Milton,Simmons,K,M,1996-02-04,Swinton,99.6,352 Sturgeon Drive,Fort Saskatchewan,AB,T8L2H4,CA,Sheat1996,Blue
14163,Courtney,Rader,A,F,1938-03-24,Broomfield,87.7,1876 Lauzon Parkway,Windsor,ON,N9A1B3,CA,Sprid1938,Brown
14164,Janice,McNeill,M,F,1986-10-10,Graham,84.5,3551 rue des Champs,Chicoutimi,QC,G7H4N3,CA,Pectich1986,Green
14165,Michael,Powers,S,M,1973-08-15,Morales,80.9,1604 Oakmound Drive,Chicago,IL,60605,US,Scou1973,Green
14166,Theresa,Park,N,F,1957-12-29,Hennig,92.7,1102 Bates Brothers Road,Columbus,OH,43209,US,Ounceephot,Green
14167,Manuel,Alloway,H,M,1946-03-03,Oliver,73.3,1636 John Calvin Drive,Schaumburg,IL,60173,US,Hishowas,Blue
14168,Margaret,Carter,M,F,1983-12-27,Schroeder,83.9,55 184th Street,Edmonton,AB,T5J2R4,CA,Cargeople,Orange
14169,Angela,Mobley,J,F,1982-04-18,Oliver,81.3,3688 rue des Églises Est,Notre Dame Du Laus,QC,J0X2M0,CA,Colin1982,Purple
14170,Richard,Evans,M,M,1981-08-05,Hall,110.6,1666 Grey Fox Farm Road,Houston,TX,77063,US,Seensled,Blue
14171,Michael,Baugh,R,M,1940-05-19,Gingerich,96.1,3808 St Jean Baptiste St,Grande Entree,QC,G0B1H0,CA,Refore,Blue
14172,Jonathan,Gamble,M,M,1973-02-19,Mickens,106.3,1038 Midway Road,Fort Smith,AR,72908,US,Pund1973,Black
14173,Rebecca,Cortes,C,F,1947-05-23,Nieto,107.4,2190 Rayborn Crescent,St Albert,AB,T8N1C7,CA,Deling47,Blue
14174,Moises,Demars,E,M,1949-08-05,Beery,103.8,4000 Randall Drive,Moanalua,HI,96819,US,Shosair,Blue
14175,Lillian,Breunig,D,F,1959-11-23,Geist,65.4,1228 rue des Champs,Chicoutimi,QC,G7H4N3,CA,Sulow1959,Purple
14176,Kenneth,Tackett,N,M,2003-09-18,Moreno,72,4931 Kinchant St,Port Alberni,BC,V2L3N1,CA,Brint2003,Green
14177,Christopher,Copeland,J,M,1996-02-24,Bivins,76.4,3992 Brew Creek Rd,Mayne Island,BC,V0N2J0,CA,Tived1996,Blue
14178,Cindy,Stanley,A,F,1986-02-05,Mikels,59.8,4462 Small Street,New York,NY,10025,US,Pured1986,Purple
14179,Elizabeth,Hill,S,F,2001-11-17,Hamilton,73.8,3868 Lee Avenue,Camden,NJ,8104,US,Effir2001,Blue
14180,Tonia,Boudreau,P,F,1953-05-28,Garcia,88.1,517 2nd Street,Rivers,MB,R0K1X0,CA,Fornoth,Green
14181,Evelyn,Rodriques,R,F,1981-05-30,Owens,62.5,4534 St-Jacques Est,Thetford Mines,QC,G6G2J7,CA,Evessureary,Purple
14182,Mary,Smith,D,F,1957-07-21,Patrick,75.7,3315 John Avenue,East Lansing,MI,48823,US,Engifiricent1957,Black
14183,Debra,Milano,T,F,1991-07-28,Snyder,52.4,4772 Birch  Street,El Paso,TX,79901,US,Sentoo,Red
14184,Christina,Willis,R,F,1961-12-04,Dudley,76.5,2192 Jarvis Street,Buffalo,NY,14216,US,Loosearrose1961,Blue
14185,Ashley,Dooley,A,F,1991-09-20,Church,97.6,793 Small Street,New York,NY,10003,US,Loat1991,Brown
14186,Mark,Hernandez,L,M,1996-12-30,Paschall,64.5,4940 René-Lévesque Blvd,Montreal,QC,H3B4W8,CA,Imper1996,Blue
14187,Veronica,Dawson,M,F,1996-02-16,Vaughn,51.4,1042 Harvest Lane,Sherman Oaks,CA,91403,US,Goomencirt,Black
14188,Terri,Musial,A,F,1975-02-24,Anderson,86.2,739 Hyde Park Road,London,ON,N6A5R2,CA,Retticuld,Blue
14189,Yolanda,Markus,M,F,1964-04-28,Williams,66.4,2727 Yonge Street,Toronto,ON,M4W1J7,CA,Palwast,Red
14190,Timothy,Elrod,C,M,1984-09-01,Goodwin,111.5,2576 Lake Forest Drive,Westbury,NY,11590,US,Donized,Green
14191,Milton,Washington,B,M,1999-09-04,Benton,96.8,1809 Jefferson Street,Norfolk,VA,23510,US,Whishill,Blue
14192,Lenny,Kelly,K,M,1976-05-15,Jones,73.5,2494 MacLaren Street,Ottawa,ON,K1P5M7,CA,Somew1976,Blue
14193,Matthew,Jackson,D,M,1951-11-21,Landry,105.3,3231 Elk Creek Road,Tucker,GA,30084,US,Inesepark,Blue
14194,Gracie,Peeler,A,F,1988-03-29,Wyatt,48.7,4217 Cemetery Street,Houston,TX,77032,US,Duritenter,Blue
14195,John,Robinson,M,M,1989-11-14,Brown,81.6,190 Timber Oak Drive,El Rio,CA,93030,US,Dairriortand,Black
14196,Norma,Wagner,C,F,1947-01-18,Williams,102.8,3263 Archwood Avenue,Burlington,WY,82411,US,Leopull,Brown
14197,Wanda,Kennedy,T,F,1959-06-27,Shellman,101.9,1940 Birkett Lane,Brantford,ON,N3T2Z8,CA,Fleavermak,Green
14198,Vincent,Reyes,J,M,1938-01-23,Bernal,66,2549 Ross Street,Centralia,IL,62801,US,Theels,Blue
14199,Harold,Jarmon,R,M,1995-01-08,Quinn,85.4,4532 Ganges Road,Fulford Harbour,BC,V0S1C0,CA,Aceas1995,Blue
14200,Genevieve,Browning,T,F,1944-06-22,Defelice,72.2,2802 Pape Ave,Toronto,ON,M4E2V5,CA,Againg,Blue
14201,Rebecca,Darosa,W,F,1963-08-25,Esparza,61.2,3419 Java Lane,Bishopville,SC,29010,US,Sorn1963,Blue
14202,Lottie,Malone,N,F,1973-12-24,Pedroza,93,4740 Front Street,Southfield,MI,48075,US,Milem1973,Purple
14203,Allan,Burton,S,M,2002-05-05,White,57.3,3797 Hawks Nest Lane,Hazelwood,MO,63042,US,Butince,Red
14204,Gary,Miller,E,M,1963-12-04,Thompson,99.2,4425 Queens Sq,Hespeler,ON,N3C1H3,CA,Youghlythers,Green
14205,Jasmine,Clements,C,F,1945-09-20,Siems,95.3,1690 Asylum Avenue,Waterbury,CT,6702,US,Ingesecition1945,Blue
14206,Warren,Comer,L,M,1984-06-28,Fortenberry,66,153 rue des Églises Est,Chelsea,QC,J0X1N0,CA,Dill1984,Red
14207,Ramiro,Hoyt,P,M,1974-12-14,Fenton,85.9,1570 Hamilton Drive,Port Arthur,TX,77640,US,Lifivend,Blue
14208,Guy,Vick,O,M,1946-09-18,Ramirez,86.8,2507 Islington Ave,Toronto,ON,M9V2X5,CA,Hathis,Blue
14209,Edward,Young,L,M,1984-11-11,Allen,90.6,4543 avenue Royale,Quebec,QC,G1E2L3,CA,Swill1984,Green
14210,Alice,Easterling,R,F,1974-03-20,Patton,106,3652 Hyde Park Road,London,ON,N6B2Y4,CA,Theremings,Black
14211,Reginald,Banks,N,M,1939-10-08,Montalto,77.8,2073 Heritage Drive,Calgary,AB,T2V2W2,CA,Bevold,Blue
14212,Jennie,Guillory,A,F,1960-02-03,Dodge,76.1,3858 River Street,Corunna,ON,N0N1G0,CA,Againto,Blue
14213,Marvin,Pyatt,J,M,1978-01-28,Catalan,67.6,3815 Meadowcrest Lane,Lexington,KY,40507,US,Phly1978,Blue
14214,Harold,Bish,B,M,1957-02-06,Linton,108.5,1052 Kimberly Way,Franklin,MA,2038,US,Upost1957,Green
14215,Maria,Garth,W,F,1943-11-16,Binkley,70.4,4518 White River Way,Salt Lake City,UT,84111,US,Cooll1943,Purple
14216,Tina,Wray,P,F,1938-04-21,Duffy,93.3,2090 49th Avenue,Igloolik,NU,X0A0L0,CA,Basure,Blue
14217,Virginia,Heinz,D,F,1966-04-19,Zacarias,54.9,1695 Tanner Street,Vancouver,BC,V5R2T4,CA,Shomos,Red
14218,Daniel,Jenkins,L,M,1953-12-06,Begley,82.9,2376 Wilkinson Street,Nashville,TN,37214,US,Awly1953,Blue
14219,Yuk,Banes,C,F,1959-06-16,Rhoades,60,2566 St. John Street,Churchbridge,SK,S4P3Y2,CA,Ficame59,Blue
14220,Keli,Martens,G,F,1947-01-11,Sanchez,102.6,4642 Tipple Road,Philadelphia,PA,19104,US,Jusect,Blue
14221,Larry,Sepulveda,J,M,1996-10-18,Ladson,109.2,3704 Fallon Drive,Highgate,ON,N0P1T0,CA,Saine1996,Blue
14222,Joe,Traxler,K,M,1962-05-06,Martin,69.5,4329 Meadowcrest Lane,Somerset,KY,42564,US,Stivered1962,Red
14223,Darren,Casanova,H,M,1964-03-17,Coleman,66.9,641 chemin Hudson,Montreal,QC,H4J1M9,CA,Doeme1964,Blue
14224,Ted,Woodward,L,M,2002-10-30,Green,80.8,1227 Broadway Avenue,Chattanooga,TN,37409,US,Inclood,Blue
14225,Alva,Reid,B,M,1991-07-31,Clark,64.7,2508 Goff Avenue,Kalamazoo,MI,49007,US,Sherted1991,Orange
14226,Stephen,Turner,R,M,1948-11-16,Swenson,95.1,3059 Boring Lane,San Francisco,CA,94143,US,Satch1948,Orange
14227,Thomas,Kyle,E,M,1990-04-01,Beaver,65.9,4183 De la Providence Avenue,Hull,QC,J8Y3Y5,CA,Rilliall,Blue
14228,Michelle,Brennan,G,F,1991-08-04,Tomlinson,100.1,4233 Reynolds Alley,Burbank,CA,91505,US,Cops1991,Blue
14229,Chris,Hershberger,R,M,1989-02-22,Yuhas,113.4,2430 St Marys Rd,Winnipeg,MB,R3C3N9,CA,Hunhis,Black
14230,Donald,Cartagena,K,M,1946-04-07,Dooley,97.8,4376 Austin Secret Lane,Gunnison,UT,84634,US,Mard1946,Black
14231,Lee,Dove,E,M,1967-05-10,Kim,106.7,2397 Mt Edward Rd,Charlottetown,NS,C1A5T1,CA,Onehou,Black
14232,Timothy,Davis,M,M,1980-05-27,McCoy,108.6,4615 Atha Drive,Bakersfield,CA,93301,US,Thiptiout,Blue
14233,Edgar,Hardin,C,M,1982-06-05,Miles,75.5,1428 Eglinton Avenue,Toronto,ON,M4P1A6,CA,Befalably,Red
14234,Barbara,Stevenson,J,F,1974-12-15,Kennard,51.1,1134 Fallon Drive,Wingham,ON,N0G2W0,CA,Housbady,Orange
14235,Arlene,Cardenas,L,F,1957-07-07,Seal,74.1,2661 Islington Ave,Toronto,ON,M8V3B6,CA,Mazenvide,Yellow
14236,Christopher,Raynor,I,M,1989-11-08,Eads,90.4,1622 Adams Avenue,Frederick,MD,21701,US,Whinsed,Black
14237,Beatriz,Dahle,S,F,1981-12-30,Holland,70,1515 Howard Street,Grand Rapids,MI,49505,US,Gaird1981,Blue
14238,Thomas,Ennis,L,M,2002-12-04,Walter,55.1,4252 Merton Street,Toronto,ON,M1L3K7,CA,Broment,Red
14239,Amelia,Gomez,P,F,1960-08-01,Thomas,59.5,1228 rue des Églises Est,Notre Dame De La Paix,QC,J0V1P0,CA,Consicur1960,Purple
14240,Jami,Weber,R,F,1962-07-30,Minder,63.4,1855 Front Street,Toronto,ON,M5J2N1,CA,Ingerhat62,Blue
14241,Vivian,Rollo,C,F,1956-06-27,Cross,90.8,2959 Patterson Road,Brooklyn,NY,11221,US,Capecontabir56,Blue
14242,Latasha,Davis,D,F,1994-12-24,Dougherty,72.5,1807 Pearl Street,Streetsville,ON,L5M1X2,CA,Bentoges,Blue
14243,Wanda,Duncan,M,F,1971-10-10,Jolley,76.3,1199 90th Avenue,Jenner,AB,T0J1W0,CA,Anning,Blue
14244,Misty,Lawton,M,F,1974-12-07,Goode,79.8,3876 Tycos Dr,Toronto,ON,M5T1T4,CA,Faspen,Green
14245,Walter,Bennett,S,M,2002-01-04,Miller,78,4417 Stiles Street,Pittsburgh,PA,15219,US,Weepty02,Black
14246,Bruce,Simpson,L,M,1999-08-23,Waller,69.9,786 Quayside Dr,New Westminster,BC,V3M6A1,CA,Bered1999,Blue
14247,Arthur,Jones,R,M,1940-01-28,Davies,63.7,4749 Tenmile Road,Foxboro,MA,2035,US,Beine1940,Green
14248,Jessica,Jasso,E,F,1972-05-17,Garber,100,4345 Boulevard Ste-Geneviève,St Ambroise De Chicoutimi,QC,G7P2K6,CA,Propee,Blue
14249,Lincoln,Lattimer,E,M,1999-02-15,Odoms,91.2,3117 Buena Vista Avenue,Eugene,OR,97401,US,Imence,Blue
14250,James,Boyles,V,M,1990-08-21,Webb,68.1,3667 Briercliff Road,Brooklyn,NY,11230,US,Mone1990,Orange
14251,Gloria,Coulter,J,F,1960-01-31,Roach,92.5,1415 Port Washington Road,Nordegg,AB,T0M2H0,CA,Hatunsid,Blue
14252,Ricky,Barnes,M,M,1999-04-06,Garrison,68.6,2265 Ford Street,San Jose,CA,95113,US,Anstivoung,Green
14253,Nancy,Schmidt,R,F,2000-01-04,Thompson,78.4,3554 Sherbrooke Ouest,Montreal,QC,H4A1H3,CA,Thout2000,Blue
14254,Julius,Adkins,S,M,1968-04-06,Minnick,111.8,2185 Levy Court,Worcester,MA,1610,US,Enteate,Black
14255,Ruth,Page,D,F,1942-07-21,Harness,61.8,2015 De la Providence Avenue,Hull,QC,J8Y3Y5,CA,Scrick,Blue
14256,Cedric,Caballero,B,M,1988-10-20,Randolph,77.1,898 Thompson Street,Anaheim,CA,92801,US,Cappencond1988,Blue
14257,Gail,Santos,E,F,1975-02-21,Sykes,69.7,3906 Venture Place,Athabasca,AB,T0G0B0,CA,Weate1975,Blue
14258,Pamela,Loveland,B,F,1975-03-16,Voorhies,82.4,2506 Tchesinkut Lake Rd,Topley,BC,V0J2Y0,CA,Buseen,Blue
14259,Bruce,Tyler,K,M,1947-02-11,Lippert,92.3,3754 Victoria Park Ave,Toronto,ON,M2J3T7,CA,Seliffe47,Blue
14260,Ruby,Dismukes,R,F,1982-12-21,Meier,97.5,1799 Stadium Drive,Franklin,MA,2038,US,Doestalf82,Red
14261,Robbie,Nelson,R,M,1956-10-25,Goldberg,90.2,3968 Vernon Street,Encinitas,CA,92024,US,Tobounce,Blue
14262,Michelle,Uribe,J,F,1940-03-16,Robinson,81.4,114 Columbia Road,Philadelphia,DE,19103,US,Anturtat1940,Green
14263,Raymond,Clark,K,M,1956-07-10,Nealy,105.5,505 Eglinton Avenue,Toronto,ON,M4P1A6,CA,Essm1956,Blue
14264,Larry,Gray,P,M,1957-03-13,Vue,92.9,2373 Camel Back Road,Tulsa,OK,74145,US,Monsun57,Blue
14265,Kenneth,Evans,L,M,1997-04-01,Chambers,107.7,1685 Central Avenue,Hackensack,NJ,7601,US,Topecalmsing,Blue
14266,Tonita,Hilyard,A,F,1960-02-05,Ruiz,65.6,2378 avenue Royale,Quebec,QC,G1E2L3,CA,Wifurrive,Green
14267,James,Mitchell,J,M,1981-05-04,Casey,64.9,1740 Huntz Lane,Peabody,MA,1960,US,Hapen1981,Orange
14268,John,Lewis,J,M,1955-08-01,Martin,66.4,4750 Heliport Loop,Bloomington,IN,47404,US,Thatilgincim,Blue
14269,William,Nickson,B,M,1990-05-21,Moore,76.5,1052 A Avenue,Edmonton,AB,T5J0K7,CA,Sopounforg,Blue
14270,Enola,Frazier,T,F,1957-01-16,Neace,80.7,2501 René-Lévesque Blvd,Montreal,QC,H3B4W8,CA,Musin1957,Blue
14271,Duane,Taylor,P,M,1966-12-20,Stewart,110.5,4681 Speers Road,Oakville,ON,L6J4Z3,CA,FromillÃ©,Blue
14272,Bernice,Fields,T,F,1961-03-16,Harper,72.8,964 Elk Rd Little,Tucson,AZ,85716,US,Therythem,Red
14273,Dennis,Marcantonio,J,M,1980-08-04,Turner,77.7,4621 chemin Georges,Lavaltrie,QC,J0K1H0,CA,Thering,Silver
14274,Rebecca,Lynch,J,F,1970-08-28,Robinson,61,2664 rue Levy,Montreal,QC,H3C5K4,CA,Godge1970,Blue
14275,Tammy,Knighten,J,F,1968-05-29,Powers,86.9,3811 Monroe Avenue,Tampa,FL,33610,US,Libitathe68,Purple
14276,Christopher,Swain,W,M,1960-03-04,Williams,95.2,3418 Wyecroft Road,Burlington,ON,L7P2S9,CA,Tintown60,Red
14277,Domitila,Whitson,R,F,1996-03-28,Smiley,75.2,3665 Reserve St,Eganville,ON,K0J1T0,CA,Alreme,Red
14278,Terry,Goodwin,L,M,1995-02-10,Brooks,84.7,4236 Pitt St,Cornwall,ON,K6J3R2,CA,Gion1995,Blue
14279,Loretta,Burnette,J,F,1998-05-17,Rooney,86.8,2286 Adonais Way,Atlanta,GA,30303,US,Onfunien,Purple
14280,Donna,Smith,K,F,1997-09-12,Maddux,77.6,2774 Green Acres Road,Greenville,NC,27834,US,Uply1997,Green
14281,Matthew,Schlosser,R,M,1944-02-20,Walling,87.4,1671 Elsie Drive,Wall,SD,57790,US,Actow1944,Blue
14282,Bonnie,Neal,J,F,1949-12-25,Watson,61.3,4931 St Jean Baptiste St,Havre St Pierre,QC,G0G1P0,CA,Hisamoss,Red
14283,Louis,Fisher,L,M,1945-08-16,Byrd,94.6,665 Port Washington Road,High River,AB,T0L1B0,CA,Theyeasion,Green
14284,Robert,Wilson,L,M,1943-10-29,Wills,89.3,1949 Plainfield Avenue,Syracuse,NY,13202,US,Shoonce,Black
14285,Bridget,Bates,D,F,2001-03-29,Ohanlon,81.1,3562 Pointe Lane,Pompano Beach,FL,33060,US,Ovat2001,Red
14286,Christine,Warner,T,F,1956-03-30,Dameron,51.2,4003 Ste. Catherine Ouest,Montreal,QC,H7G1P9,CA,Camither,Green
14287,Keith,Bradshaw,A,M,1990-05-21,Fuentes,111.1,2791 Tycos Dr,Toronto,ON,M5T1T4,CA,Afriallifuld,Blue
14288,Eduardo,Fraser,A,M,2004-03-19,Bush,77.1,4264 Jarvis Street,Buffalo,NY,14216,US,Nothout,Blue
14289,Kimberly,Allen,C,F,1984-07-25,Amos,79.6,1555 Parkdale Ave,Brockville,ON,K6V4X4,CA,Bosethow,Orange
14290,Kevin,McMillan,A,M,1959-08-09,Williams,105.6,4875 Hyde Park Road,London,ON,N6H3S2,CA,Pard1959,Silver
14291,Dino,Milligan,V,M,1993-11-01,Lanford,105.2,2561 Prudence Street,Southfield,MI,48235,US,Evenever1993,Green
